Name,YT Scope Project,
File,C:\Users\nrw\plcprojs\Scope\Data\MONO.csv,
Starttime of export,133409167115080000,Wednesday, October 4, 2023,11:11:51.508
Endtime of export,133409167358440000,Wednesday, October 4, 2023,11:12:15.844


Name,Axes.g_pi.PosDiff,Name,Axes.m_pi.PosDiff
SymbolComment,,SymbolComment,
Data-Type,REAL64,Data-Type,REAL64
SampleTime[ms],2,SampleTime[ms],2
VariableSize,8,VariableSize,8
SymbolBased,True,SymbolBased,True
IndexGroup,16647,IndexGroup,16646
IndexOffset,131087,IndexOffset,131087
SymbolName,Axes.g_pi.PosDiff,SymbolName,Axes.m_pi.PosDiff
NetID,172.21.140.71.1.1,NetID,172.21.140.71.1.1
Port,501,Port,501
Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0

7438,0.0020500040845945477,7438,0.0012551512627396733
7440,-0.00237229056074284,7440,-0.000479862472275272
7442,-0.0014962918066885322,7442,0.0012192159192636609
7444,-0.00373090838547796,7444,0.0003065599303226918
7446,-0.0017770140839274973,7446,0.0035723272012546659
7448,-0.0022059618786443025,7448,0.0069507519947364926
7450,-0.0018491809023544192,7450,0.0010120472870767117
7452,-0.00048048124881461263,7452,0.0058518611767794937
7454,-0.00019006492220796645,7454,0.0020607828919310123
7456,-0.0032441517687402666,7456,0.0027098026475869119
7458,-0.0033602609182707965,7458,2.3456959752365947E-05
7460,-0.0027026735770050436,7460,-0.0040568573167547584
7462,-0.0015575575525872409,7462,-0.00080396118573844433
7464,0.0018512078677304089,7464,0.00051503529539331794
7466,0.0048724566877353936,7466,0.00294275936903432
7468,0.0047005805536173284,7468,0.0026925085112452507
7470,0.0053045458043925464,7470,0.0053318259306252
7472,0.0053724611061625183,7472,0.0089598417398519814
7474,0.0023608412011526525,7474,0.0085721288633067161
7476,-0.0015605881926603615,7476,0.0086292080522980541
7478,-0.00097221901523880661,7478,0.00827155279694125
7480,-0.0011757102038245648,7480,0.00712732074316591
7482,-0.0034226568532176316,7482,0.0048584734031464905
7484,-0.00071138760540634394,7484,0.0036149758379906416
7486,-0.00041209027403965592,7486,0.0069895234773866832
7488,-0.002431996661471203,7488,0.0059618395171128213
7490,-0.00078447075793519616,7490,0.0025703086575958878
7492,0.00054327849647961557,7492,0.0023539169633295387
7494,-0.0010005523217841983,7494,-0.0003000754804816097
7496,-0.00094654349959455431,7496,0.00015402230201289058
7498,0.00013102908269502223,7498,-0.00025225244462490082
7500,-0.0019097665208391845,7500,0.00183567960630171
7502,-0.00028232639306224883,7502,-0.00036165490746498108
7504,4.6860077418386936E-07,7504,0.0029648591880686581
7506,-0.00049684391706250608,7506,0.0055794174550101161
7508,0.00030702227377332747,7508,0.0046799249539617449
7510,-0.00097131152870133519,7510,0.00058584086946211755
7512,0.0003636239271145314,7512,0.0025975826138164848
7514,0.0016472157149109989,7514,0.0011500751134008169
7516,0.0028814385877922177,7516,0.003929613740183413
7518,0.0030425503209698945,7518,0.0039991943049244583
7520,0.0016590039012953639,7520,0.0036529039207380265
7522,0.00032867080881260335,7522,0.0021094581170473248
7524,0.00058796591474674642,7524,0.0043922346376348287
7526,0.0021193394204601645,7526,0.0015529405791312456
7528,0.0023097626399248838,7528,0.0063435823540203273
7530,0.0022364516626112163,7530,0.004145983955822885
7532,0.00037108853575773537,7532,0.0021481672301888466
7534,0.0013979829382151365,7534,0.0011510611220728606
7536,0.00033409937168471515,7536,0.005978237371891737
7538,0.00084959593368694186,7538,0.0050424885121174157
7540,0.0010888554388657212,7540,0.0033727168338373303
7542,0.0041394254949409515,7542,0.0022642880212515593
7544,0.0029701018356718123,7544,0.0049425345496274531
7546,0.0033842136908788234,7546,0.010653667763108388
7548,0.0019875263678841293,7548,0.00929287978215143
7550,0.0024394295760430396,7550,0.0047794361598789692
7552,0.0018483108724467456,7552,0.0043622146768029779
7554,0.0028183890390209854,7554,0.00398292244062759
7556,0.0034947462554555386,7556,0.0073240204073954374
7558,0.0013245769368950278,7558,0.0033991094678640366
7560,0.0023147987085394561,7560,0.0010596449719741941
7562,0.0017284734931308776,7562,0.000571040902286768
7564,0.0016775197873357683,7564,0.00012685536057688296
7566,0.00034647452412173152,7566,-0.004372404218884185
7568,9.22643521334976E-05,7568,-0.0043671856401488185
7570,-0.00117780952132307,7570,-0.0010860778565984219
7572,0.0009342989360447973,7572,0.0043540201149880886
7574,-0.0021630326809827238,7574,0.0097091092029586434
7576,-0.0025771335931494832,7576,0.0072055538184940815
7578,-0.00066761524067260325,7578,0.0065677762031555176
7580,0.0016812806134112179,7580,0.0084452510927803814
7582,0.0011193214741069824,7582,0.0064661373617127538
7584,0.0028866684588138014,7584,0.00917194306384772
7586,0.0017655277624726296,7586,0.010812675522174686
7588,0.00017468733130954206,7588,0.011075614107539877
7590,0.0017219561559613794,7590,0.010495558264665306
7592,0.0039789454312995076,7592,0.0034155075263697654
7594,0.0033286145771853626,7594,0.0010745523031800985
7596,0.0052673990139737725,7596,0.0026323202764615417
7598,0.003798281482886523,7598,-0.00045652702101506293
7600,0.00059079669881612062,7600,-0.0085886609158478677
7602,0.0010964202811010182,7602,-0.00860969175118953
7604,0.0018390070763416588,7604,-0.00740017433417961
7606,-0.000523890252225101,7606,-0.0058910675579681993
7608,0.00053742641466669738,7608,-0.008614606864284724
7610,0.00053228219621814787,7610,-0.010681006242521107
7612,0.0012965665955562145,7612,-0.012150005670264363
7614,0.0015186349337454885,7614,-0.010618641506880522
7616,0.00070652115391567349,7616,-0.015369674074463546
7618,0.0017205143230967224,7618,-0.017231521895155311
7620,0.0014134564553387463,7620,-0.014419110812013969
7622,0.003425900824368,7622,-0.014729191636433825
7624,0.0022840204183012247,7624,-0.013372901477850974
7626,0.002468109771143645,7626,-0.012959001353010535
7628,0.0034143495140597224,7628,-0.0093063648673705757
7630,0.00278573390096426,7630,-0.00844305896316655
7632,0.0019248855533078313,7632,-0.0064295990450773388
7634,0.0023791980347596109,7634,-0.0082850900362245739
7636,0.0028160369547549635,7636,-0.0099719000281766057
7638,-0.0013793102407362312,7638,-0.009048090927535668
7640,-0.000541503046406433,7640,-0.0082082644803449512
7642,0.000776901317294687,7642,-0.012768876797053963
7644,0.002813828585203737,7644,-0.0087239788845181465
7646,0.0045160022273194045,7646,-0.00586588989244774
7648,0.0064091179228853434,7648,-0.0073630817350931466
7650,0.0054089086479507387,7650,-0.0013523470261134207
7652,0.0062420407484751195,7652,-0.0048980427382048219
7654,0.0060174882819410414,7654,-0.0027973115793429315
7656,0.0063143929583020508,7656,0.00075062585528939962
7658,0.0040357756661251187,7658,-0.0025767037586774677
7660,0.0064601821068208665,7660,-0.0064206397801171988
7662,0.0077657011279370636,7662,-0.0070483088784385473
7664,0.0079953668464440852,7664,-0.008438008080702275
7666,0.0087290197843685746,7666,-0.0092918255249969661
7668,0.0058447117044124752,7668,-0.0084298414003569633
7670,0.0048662103654351085,7670,-0.0072366739914286882
7672,0.0036689334374386817,7672,-0.0057424308906774968
7674,0.0043125774245709181,7674,-0.0088890280749183148
7676,0.0069827479019295424,7676,-0.0084732073300983757
7678,0.0095502195181325078,7678,-0.006047461210982874
7680,0.01099330119905062,7680,-0.0054804192914161831
7682,0.0098167771939188242,7682,-0.0012790175387635827
7684,0.011249606672208756,7684,-0.0019645614083856344
7686,0.0087811734701972455,7686,-0.0038164194556884468
7688,0.0087153722997754812,7688,-0.0026331085828132927
7690,0.0083956916932947934,7690,-0.005243280524155125
7692,0.0086011270177550614,7692,-0.00843525503296405
7694,0.010337122512282804,7694,-0.0047843227512203157
7696,0.0091858361556660384,7696,-0.0031034752319101244
7698,0.0091044710425194353,7698,-0.0044422502105589956
7700,0.00697495331405662,7700,-0.0023829547280911356
7702,0.0049273401091340929,7702,-0.0074731406639330089
7704,0.0027020710112992674,7704,-0.0071860369644127786
7706,0.0015880301943980157,7706,-0.0020104881550651044
7708,0.001798888377379626,7708,-0.0063154437812045217
7710,0.0022580469085369259,7710,-0.0053144943376537412
7712,0.001673904451308772,7712,-0.0019472675630822778
7714,0.007522485451772809,7714,-0.0005243341438472271
7716,0.0095563774229958653,7716,-0.0020975764782633632
7718,0.0066402479133103043,7718,-0.0035277967981528491
7720,0.0056311490188818425,7720,-0.0052375425584614277
7722,0.0031224000849761069,7722,-0.0039250386762432754
7724,0.0019921927887480706,7724,-0.0051891260663978755
7726,0.0050080190994776785,7726,-0.0059287509648129344
7728,0.0027796469803433865,7728,-4.8409972805529833E-05
7730,0.0057651865936350077,7730,0.0032496273051947355
7732,0.0058153849386144429,7732,0.0087051157315727323
7734,0.0058636525645852089,7734,0.0087501052184961736
7736,0.00488442272762768,7736,0.0075623683806043118
7738,0.0044556760985869914,7738,0.0097589712531771511
7740,0.003530599205987528,7740,0.006022246612701565
7742,0.0031539227056782693,7742,0.00344431510893628
7744,0.00458660555887036,7744,0.0031484682695008814
7746,0.0059641852276399732,7746,0.0028795165999326855
7748,0.0070323708059731871,7748,0.0046827423793729395
7750,0.0062646005244459957,7750,0.0059124930703546852
7752,0.001680206012679264,7752,0.0037540846096817404
7754,0.00034905745997093618,7754,0.0054778041958343238
7756,-0.0027257648762315512,7756,0.0037684583512600511
7758,-0.0026054017362184823,7758,0.0030335985065903515
7760,0.00033084486494772136,7760,0.0035941804526373744
7762,0.0036669794353656471,7762,8.34587262943387E-06
7764,0.0063619806314818561,7764,0.0016630417085252702
7766,0.0053635843214578927,7766,0.0011195833794772625
7768,0.0041471776203252375,7768,-0.0030603787454310805
7770,0.0027211455162614584,7770,-0.00112670793896541
7772,-0.00018850070773623884,7772,-0.00018791630282066762
7774,-0.00016572463209740818,7774,-0.004249014804372564
7776,0.0019074574811384082,7776,-0.0054836498165968806
7778,0.0059521838556975126,7778,-0.0074251361947972327
7780,0.0047131387109402567,7780,-0.0079614874557591975
7782,0.0050602106784936041,7782,-0.0055822613066993654
7784,0.0035990619217045605,7784,-0.0079243284417316318
7786,0.0068094958260189742,7786,-0.0071866622311063111
7788,0.0091272207209840417,7788,-0.0048778747441247106
7790,0.0077660587849095464,7790,-0.0044171588669996709
7792,0.0054316082096192986,7792,-0.0068651444162242115
7794,0.00728950827033259,7794,-0.0033569494844414294
7796,0.0090759506565518677,7796,-0.0018058631685562432
7798,0.010537273454247043,7798,0.0041092153114732355
7800,0.007839827419957146,7800,0.0058006502804346383
7802,0.0067845908633898944,7802,0.0057001366221811622
7804,0.0039750685100443661,7804,0.010113760567037389
7806,0.001786425244063139,7806,0.0092116005253046751
7808,0.0012204220984131098,7808,0.0079819095844868571
7810,0.00041977805085480213,7810,0.0072735541616566479
7812,0.0014447997964452952,7812,0.0045818674261681736
7814,0.0039688591787125915,7814,0.0066398794879205525
7816,0.0048573777894489467,7816,0.0060535267984960228
7818,0.0036604405613616109,7818,0.0022441152832470834
7820,0.0032787701638881117,7820,0.0061528320657089353
7822,0.0039374204352498055,7822,0.0084775746217928827
7824,0.0030322764650918543,7824,0.0028096133028157055
7826,0.0011363046942278743,7826,-0.0015239879139699042
7828,-0.0011995655950158835,7828,-0.0042349889990873635
7830,-0.003189184470102191,7830,0.0023104645370040089
7832,-0.0020253564871381968,7832,-0.00033957770210690796
7834,-0.0027011628844775259,7834,-0.0027487069892231375
7836,0.001007997605483979,7836,-0.0024815518117975444
7838,0.0017539852706249803,7838,0.0030854074284434319
7840,0.00093281955923885107,7840,0.0015935522096697241
7842,0.00014323715004138649,7842,0.0043327747262082994
7844,-0.00292366900248453,7844,-0.00013929570559412241
7846,-0.00330851468606852,7846,-0.0025666324654594064
7848,0.001449646515538916,7848,-0.0035446658730506897
7850,0.0021786476718261838,7850,-0.0052528780652210116
7852,0.0044180718832649291,7852,-0.0031198891520034522
7854,0.0063149541383609176,7854,-0.0024094446853268892
7856,0.0071132383309304714,7856,-0.0017635860713198781
7858,0.0078808192920405418,7858,-0.002814623701851815
7860,0.0052855445828754455,7860,-0.0062273851945064962
7862,0.0061234214517753571,7862,-0.0060535319789778441
7864,0.0043649697327055037,7864,-0.004666847235057503
7866,0.0021613302815239877,7866,-0.0017680429446045309
7868,0.0023501384712290019,7868,-0.0048664026544429362
7870,0.0045829668815713376,7870,9.8270305898040533E-05
7872,0.0046786352177150548,7872,-0.0052174815209582448
7874,0.0029757521988358349,7874,-0.0014495286450255662
7876,5.6313409004360437E-05,7876,-0.0070341169484891
7878,-0.00018673672457225621,7878,-0.012111015385016799
7880,-0.0004204387660138309,7880,-0.0097641049069352448
7882,-0.0019272035569883883,7882,-0.010906913550570607
7884,-0.0054272979032248259,7884,-0.016450830502435565
7886,-0.0016132860619109124,7886,-0.011661664088023827
7888,0.0012848022452089936,7888,-0.0114033309801016
7890,-0.00028754872619174421,7890,-0.011578028177609667
7892,-0.0005173733807168901,7892,-0.0080509347026236355
7894,-0.00073835861985571682,7894,-0.0036158497387077659
7896,0.00058761710533872247,7896,-0.0024507724738214165
7898,0.0023754142748657614,7898,0.0018847523024305701
7900,0.0043508602830115706,7900,-0.0048220433527603745
7902,0.0041990455356426537,7902,-0.0047759485023561865
7904,0.0022581980156246573,7904,0.00059004680952057242
7906,0.00013558822683990002,7906,0.0030109516519587487
7908,-0.0016489724803250283,7908,0.0023449560394510627
7910,-3.1562900403514504E-05,7910,-0.00030822178814560175
7912,0.0020364591327961534,7912,0.00014661654131487012
7914,-0.00033403249108232558,7914,0.004246015043463558
7916,-0.0018441205902490765,7916,0.00060092276544310153
7918,0.0010628459858708084,7918,-0.00025552476290613413
7920,0.0020631343359127641,7920,0.00060406839475035667
7922,0.0045634116104338318,7922,-0.0018908469064626843
7924,0.0049162423238158226,7924,-0.004568497184664011
7926,0.0044862718496005982,7926,-0.002907270158175379
7928,0.0058677105116657913,7928,-0.0046734274073969573
7930,0.0043755040678661317,7930,-0.0034122067154385149
7932,0.0029406902031041682,7932,-0.0030847333837300539
7934,0.0033559332659933716,7934,-0.0023774848959874362
7936,0.0050372567202430218,7936,0.0023609228373970836
7938,0.0061410933849401772,7938,-0.0015223428781609982
7940,0.0064332440379075706,7940,-0.00054758443729951978
7942,0.0054321068455465138,7942,0.0011576505203265697
7944,0.0049822954460978508,7944,-0.0017971358902286738
7946,0.0042933742224704474,7946,-0.001206941728014499
7948,0.0023488986771553755,7948,-0.0023085833818186074
7950,-0.00029002010705880821,7950,-0.0029005303513258696
7952,-0.00077615998452529311,7952,-0.0001623003336135298
7954,-0.0007307816413231194,7954,0.0010983633401338011
7956,-0.00068714862572960556,7956,-0.000212851504329592
7958,0.0011496779916342348,7958,0.002690589550184086
7960,0.00214662664802745,7960,0.0012346268631517887
7962,0.00054112856741994619,7962,0.0031873880652710795
7964,-0.001515440089860931,7964,0.0057817164342850447
7966,-0.003492909949272871,7966,0.0032256513077300042
7968,-0.0030866309825796634,7968,0.0049974102876149118
7970,-0.0050036704342346638,7970,0.0033317366323899478
7972,-0.003000823751790449,7972,0.00058885148609988391
7974,-0.0023570609046146274,7974,0.0030098649731371552
7976,-0.00019959663040935993,7976,0.0027535136032383889
7978,0.0034133497974835336,7978,0.006615921447519213
7980,0.0022719521075487137,7980,0.00807947403518483
7982,-0.0013896482123527676,7982,-9.5690484158694744E-06
7984,-0.0018334946944378316,7984,-0.0085918809636496
7986,-0.0012346291332505643,7986,-0.011069891799706966
7988,0.0001104339025914669,7988,-0.012503537989687175
7990,-0.0021859798289369792,7990,-0.0080732163623906672
7992,-3.5095610655844212E-05,7992,-0.0073220148624386638
7994,0.0028022930782753974,7994,-0.0066391044238116592
7996,0.0050177309312857687,7996,-0.0035610040358733386
7998,0.0074043698841705918,7998,-0.0032200036803260446
8000,0.0043145996460225433,8000,-0.01110091243754141
8002,0.0016000769683159888,8002,-0.012122193118557334
8004,0.0033489333582110703,8004,-0.01141244827886112
8006,0.0019536029722075909,8006,-0.011995862063486129
8008,0.002919631457189098,8008,-0.013754874584265053
8010,0.003592094755731523,8010,-0.01289670416736044
8012,0.0068027966190129519,8012,-0.0088401855900883675
8014,0.00681308688945137,8014,-0.00883835053537041
8016,0.0057973403600044549,8016,-0.011293955030851066
8018,0.00430784048512578,8018,-0.010249959130305797
8020,0.00467050084262155,8020,-0.01175814465386793
8022,0.0063012640166562051,8022,-0.013129222410498187
8024,0.0035103311820421368,8024,-0.011099293100414798
8026,0.0051857162616215646,8026,-0.012939811917021871
8028,0.0065402532054577023,8028,-0.011336647206917405
8030,0.011432436178438366,8030,-0.0057837701751850545
8032,0.012546714657219127,8032,-0.011793427431257442
8034,0.012848905520513654,8034,-0.010704024927690625
8036,0.012626653129700571,8036,-0.012580477196024731
8038,0.00805397453950718,8038,-0.010600433801300824
8040,0.0044263989839237183,8040,-0.013305394357303157
8042,0.0027332173776812851,8042,-0.013716722140088677
8044,0.0031564401870127767,8044,-0.011633383750449866
8046,0.0063838979986030608,8046,-0.0076917124970350415
8048,0.0071795305120758712,8048,-0.0090229204506613314
8050,0.0035855874302797019,8050,-0.0077758367697242647
8052,0.0037196165067143738,8052,-0.00787076068809256
8054,0.0043613111483864486,8054,-0.00058523699408397079
8056,0.0016449918621219695,8056,-0.00010521544027142227
8058,5.8787438319996E-05,8058,-7.83776631578803E-05
8060,-0.0012099988816771656,8060,-0.0025112524162977934
8062,0.002441809163428843,8062,-0.00062750218785367906
8064,0.00620957330102101,8064,-0.0054677292646374553
8066,0.0077811413793824613,8066,-0.0074106629763264209
8068,0.0069845722173340619,8068,-0.0046719663369003683
8070,0.0051929993205703795,8070,-0.0021822421113029122
8072,0.0050087946001440287,8072,-0.0019665837462525815
8074,0.0048316746833734214,8074,0.0010962875094264746
8076,0.00389213630114682,8076,0.0010138977377209812
8078,0.0065784775943029672,8078,0.00093899795319885015
8080,0.0094179083534982055,8080,0.0029186345054768026
8082,0.0095840276626404375,8082,0.0059469404513947666
8084,0.0094873475027270615,8084,9.9491328001022339E-05
8086,0.0068302832369226962,8086,-0.001120916975196451
8088,0.0058138752938248217,8088,-0.0010017426975537092
8090,0.007144252274883911,8090,0.0015638702607247978
8092,0.006115768599556759,8092,0.0014389729767572135
8094,0.0071781240403652191,8094,0.0013254299701657146
8096,0.0076867991592735052,8096,0.0069558454270008951
8098,0.0079194995923899114,8098,0.0083884958585258573
8100,0.0091688910324592143,8100,0.00641454168362543
8102,0.0054984340677037835,8102,0.0054391288140323013
8104,0.0029947895673103631,8104,0.0020951171172782779
8106,-0.00069461218663491309,8106,0.0031505610095337033
8108,-0.0019344215979799628,8108,-0.00039494453812949359
8110,-0.0023573152429889888,8110,-0.0036181313917040825
8112,-0.0060972770734224468,8112,-0.0049101194308605045
8114,-0.0030267275578808039,8114,-0.0044464722159318626
8116,-0.0021255581523291767,8116,-0.0032058838405646384
8118,0.00027941243024542928,8118,-0.0024876216775737703
8120,-0.0012542697077151388,8120,-0.0083873833355028182
8122,-0.0027289640565868467,8122,-0.00474080303683877
8124,-0.0028648881416302174,8124,-0.00797845731722191
8126,-0.0047904561506584287,8126,-0.010102688451297581
8128,-0.0058727331052068621,8128,-0.010395625868113712
8130,-0.004092871182365343,8130,-0.0082046598836313933
8132,-0.00084300394519232214,8132,-0.0062128726276569068
8134,0.00099981710081920028,8134,0.00092193396994844079
8136,0.0030281706713140011,8136,0.0012649399577639997
8138,0.0013887670647818595,8138,0.0052626726974267513
8140,0.0013508789706975222,8140,0.0015251570148393512
8142,0.000801627611508593,8142,-0.00760622089728713
8144,0.00052991154370829463,8144,-0.0015733826439827681
8146,0.003858389682136476,8146,-0.0022321660362649709
8148,0.0055203879019245505,8148,0.0024930308863986284
8150,0.004297950305044651,8150,0.0014645735500380397
8152,0.00440458080265671,8152,0.0054441577813122422
8154,0.0063019819208420813,8154,0.0094715070736128837
8156,0.0065879445464815944,8156,0.0086277337104547769
8158,0.0058372675848659128,8158,0.007860667014028877
8160,0.0046026422933209687,8160,0.007982424576766789
8162,0.004184733348665759,8162,0.0060453859914559871
8164,0.0032700773444958031,8164,0.0055130781838670373
8166,0.0059803439944516867,8166,0.0058482529129832983
8168,0.0078171388595364988,8168,0.0024670481216162443
8170,0.0075320056930650026,8170,0.0010314073879271746
8172,0.0059757879062090069,8172,-0.0023214478278532624
8174,0.0060178861895110458,8174,-0.00373131618835032
8176,0.0037506730004679412,8176,-0.0058321056130807847
8178,0.0036219423927832395,8178,-0.002827368734870106
8180,0.0024725219118408859,8180,-0.0025530624843668193
8182,0.0041878227493725717,8182,-0.0043514204444363713
8184,0.0017345863743685186,8184,-0.0047576549404766411
8186,0.0070680129283573478,8186,-0.0055365044972859323
8188,0.0057860512752085924,8188,-0.000920458638574928
8190,0.0032713445543777198,8190,0.0016377648862544447
8192,0.0013661778357345611,8192,-0.0038179410039447248
8194,0.00030351753230206668,8194,-0.0042726736282929778
8196,0.00056378004956059158,8196,-0.0063242487667594105
8198,0.00337813506484963,8198,-0.0036843170528300107
8200,0.0035201430728193372,8200,-0.005379833688493818
8202,0.0041695097461342812,8202,-0.0069212124217301607
8204,0.006075952056562528,8204,-0.0046365567250177264
8206,0.0058577876188792288,8206,-0.0041977788496296853
8208,0.0041095525957643986,8208,-0.0070752534957136959
8210,0.0029413778975140303,8210,-0.007643412274774164
8212,0.0018181329942308366,8212,-0.0052931020618416369
8214,-3.1140953069552779E-05,8214,-0.0056137291248887777
8216,0.00178045459324494,8216,-0.0034479355672374368
8218,0.0022403221228159964,8218,-0.00025039596948772669
8220,0.0029389126866590232,8220,0.0051137309346813709
8222,0.0030978138674981892,8222,0.010399755410617217
8224,0.0050454752636142075,8224,0.010290686739608645
8226,0.0038413035217672586,8226,0.0093724424950778484
8228,0.0052475486590992659,8228,0.0040326750022359192
8230,0.0073689382115844637,8230,0.0061406136373989284
8232,0.0068446332879830152,8232,0.0031423760228790343
8234,0.0068533144367393106,8234,0.0020548872998915613
8236,0.00891294376924634,8236,0.0063903520931489766
8238,0.010893356578890234,8238,0.01156032009748742
8240,0.01433606119826436,8240,0.0084789273678325117
8242,0.0138002002495341,8242,0.0089540248736739159
8244,0.011490077537018806,8244,0.0085668407846242189
8246,0.010550856997724623,8246,0.0078053098113741726
8248,0.0068272475036792457,8248,0.0046557361783925444
8250,0.007349417865043506,8250,0.0062974874454084784
8252,0.011697658599587157,8252,0.00983771585742943
8254,0.014596608001738787,8254,0.011008378060068935
8256,0.014307136269053444,8256,0.012482161866500974
8258,0.015567259630188346,8258,0.0076787835278082639
8260,0.014727634639712051,8260,0.0082266214012634009
8262,0.014433123433263972,8262,0.0054482921841554344
8264,0.013893529336201027,8264,0.002512992883566767
8266,0.0090157144877593964,8266,0.0014827208069618791
8268,0.0063767899700906128,8268,-0.00068252652999944985
8270,0.0097367984417360276,8270,-0.0018318422953598201
8272,0.013480396330123767,8272,0.004085597931407392
8274,0.014772317372262478,8274,4.5543565647676587E-05
8276,0.015245318383676931,8276,-0.00035086949355900288
8278,0.011853973206598312,8278,0.00092693683109246194
8280,0.012952038727235049,8280,4.0851649828255177E-05
8282,0.0093924863322172314,8282,-0.0003551348636392504
8284,0.0080211218737531453,8284,-0.0027628498792182654
8286,0.0077281432168092579,8286,-0.0033134998811874539
8288,0.00847207399783656,8288,0.0002813637547660619
8290,0.010725853586336598,8290,-0.00177466930472292
8292,0.012892949336674064,8292,-0.0032342448248527944
8294,0.01420746449730359,8294,-5.6131655583158135E-05
8296,0.015471421385882422,8296,-0.0029005742399021983
8298,0.014635482482844964,8298,-0.0026196129329036921
8300,0.014857336122076958,8300,-0.0044119208469055593
8302,0.013019374862778932,8302,-0.0060412916936911643
8304,0.012534155714092776,8304,-0.0042461742705199867
8306,0.015144521923502907,8306,0.00025256886146962643
8308,0.0135519253090024,8308,-0.0030294828466139734
8310,0.01099494140362367,8310,0.002587288327049464
8312,0.0093055337783880532,8312,0.0023693530238233507
8314,0.00768110336503014,8314,0.0005330482090357691
8316,0.0099653048964682966,8316,-0.0011363197991158813
8318,0.0078026781848166138,8318,-0.0034730180050246418
8320,0.0082873319915961474,8320,-0.006416379997972399
8322,0.0092661657545249909,8322,-8.216363494284451E-05
8324,0.0091817110369447619,8324,-0.0049719669332262129
8326,0.0088440943509340286,8326,-0.0024549699446652085
8328,0.01108356547774747,8328,0.0006523000483866781
8330,0.010929210780886933,8330,-0.0014374544844031334
8332,0.011293613322777674,8332,0.0028059504693374038
8334,0.010361949098296464,8334,0.0013395004207268357
8336,0.0084404770750552416,8336,0.003692273108754307
8338,0.0083877796132583171,8338,0.0050120664527639747
8340,0.009362750017317012,8340,0.0033450604241807014
8342,0.006710477959131822,8342,0.00060096403467468917
8344,0.0067243189259897918,8344,0.0013826945796608925
8346,0.0064812173077370971,8346,0.0029124496213626117
8348,0.0057346452376805246,8348,0.0047126814897637814
8350,0.0047603772254660726,8350,0.0034824377216864377
8352,0.0020287092484068125,8352,-0.00091232932754792273
8354,0.00555595158948563,8354,0.00328333699144423
8356,0.0043321461416780949,8356,0.0054593972745351493
8358,0.0044374614080879837,8358,0.0029326338844839484
8360,0.0037694953207392246,8360,0.0055501217138953507
8362,0.0038964510022196919,8362,0.0054723833745811135
8364,0.0040185237885452807,8364,0.00703989397152327
8366,0.00567436299752444,8366,0.0035503581748344004
8368,0.003676772495964542,8368,-0.0012601289199665189
8370,0.0073970380472019315,8370,0.0021480646100826561
8372,0.0073844728758558631,8372,0.0023796042078174651
8374,0.00788521149661392,8374,0.0021805492870043963
8376,0.0052897678688168526,8376,0.00281868118327111
8378,0.0061274823092389852,8378,0.0050369828823022544
8380,0.0064201564528048038,8380,0.0017295299039687961
8382,0.0056759328581392765,8382,0.0019991181034129113
8384,0.0072680255689192563,8384,-0.0038989835302345455
8386,0.0064911916269920766,8386,-0.0051654395647346973
8388,0.0054878256632946432,8388,-0.0018117632425855845
8390,0.0073435635422356427,8390,-0.0028584211249835789
8392,0.0086151063733268529,8392,0.0027427989989519119
8394,0.00522235909011215,8394,0.0066061809193342924
8396,0.010678050806745887,8396,0.0080706190201453865
8398,0.012334164639469236,8398,0.0065351082012057304
8400,0.011106068966910243,8400,0.0026819165505003184
8402,0.011207258998183534,8402,0.003274469607276842
8404,0.0095096853037830442,8404,0.0029940632812213153
8406,0.0096722747257445,8406,0.00478687571012415
8408,0.00982861069496721,8408,0.0047785233764443547
8410,0.0099789337546098977,8410,0.0039518394332844764
8412,0.011149116180604324,8412,0.0027907631301786751
8414,0.01022300953627564,8414,0.0029638755950145423
8416,0.010358163417549804,8416,0.0023021596425678581
8418,0.0092060677707195282,8418,-0.00034712758497335017
8420,0.0080982834915630519,8420,0.0021589749085251242
8422,0.0090843883517663926,8422,0.0015704317484050989
8424,0.0072120532859116793,8424,-0.0034696075017564
8426,0.0090014747111126781,8426,0.0017776295426301658
8428,0.0091836107021663338,8428,0.0032714814005885273
8430,0.010897202999331057,8430,0.0070868012844584882
8432,0.011262836604146287,8432,0.0044120920938439667
8434,0.010845176613656804,8434,0.0027996291755698621
8436,0.0099307599593885243,8436,-0.0011235189449507743
8438,0.011102795222541317,8438,-0.000594562676269561
8440,0.010178470140090212,8440,-0.0029805115191265941
8442,0.011084567842772231,8442,-0.0067877377441618592
8444,0.014519918186124414,8444,-0.0073820343241095543
8446,0.0142333960684482,8446,-0.0071032130217645317
8448,0.012932253011967987,8448,-0.0052115572907496244
8450,0.011168333410751075,8450,-0.0079968702630139887
8452,0.012805590202333406,8452,-0.0043857911368831992
8454,0.013610644818982109,8454,-0.002331628289539367
8456,0.011820633226307109,8456,-0.002921480278018862
8458,0.0088174169359263033,8458,-0.0083722547860816121
8460,0.0074681705154944211,8460,-0.0075938679801765829
8462,0.00873492076061666,8462,-0.0077053345157764852
8464,0.0076452575449366122,8464,-0.0073971222736872733
